interaction_id,session_id,lesson_id,part_id,action,time_spent_seconds,audio_replays,audio_interrupts,timestamp
2887,536,26,90,resume,155,0,0,2025-03-01T22:27:53
2888,536,42,95,resume,171,2,4,2025-03-01T21:27:08
2889,536,27,56,start,615,3,2,2025-03-01T22:21:50
2890,536,26,60,pause,484,0,0,2025-03-01T22:11:30
2891,536,42,105,pause,647,0,0,2025-03-01T22:17:49
2892,536,12,11,pause,87,0,0,2025-03-01T21:32:52
2893,536,33,7,resume,574,3,0,2025-03-01T21:16:32
2894,536,15,168,resume,881,0,0,2025-03-01T20:58:40
2895,537,15,181,stop,75,0,0,2026-03-21T02:01:43
2896,537,10,25,stop,187,1,2,2026-03-21T01:58:47
2897,537,8,183,pause,167,0,0,2026-03-21T02:03:51
2898,537,35,128,stop,315,0,0,2026-03-21T02:04:51
2899,537,38,29,resume,278,5,4,2026-03-21T01:29:47
2900,538,9,173,start,823,0,0,2026-01-11T15:17:18
2901,538,33,128,pause,547,0,0,2026-01-11T15:28:05
2902,538,34,84,resume,407,0,0,2026-01-11T15:46:30
2903,538,26,192,pause,773,1,4,2026-01-11T15:22:49
2904,538,19,169,pause,635,2,5,2026-01-11T16:20:42
2905,539,13,47,start,716,1,0,2024-12-13T16:28:43
2906,539,35,56,resume,125,0,0,2024-12-13T16:28:41
2907,539,33,146,resume,726,0,0,2024-12-13T16:33:57
2908,540,40,115,start,788,0,0,2025-09-24T18:51:20
2909,540,40,72,resume,549,0,0,2025-09-24T18:49:28
2910,541,13,29,resume,30,0,0,2026-02-25T11:28:01
2911,541,28,105,start,714,0,0,2026-02-25T11:57:36
2912,541,4,2,pause,211,0,0,2026-02-25T11:57:43
2913,542,35,102,pause,108,0,0,2025-11-29T10:34:06
2914,542,21,46,pause,552,0,0,2025-11-29T11:16:11
2915,542,1,91,resume,175,0,0,2025-11-29T11:17:24
2916,542,40,44,resume,588,0,0,2025-11-29T11:09:59
2917,542,29,102,resume,452,2,3,2025-11-29T11:09:28
2918,542,15,46,stop,221,0,0,2025-11-29T11:15:23
2919,542,25,173,resume,218,0,0,2025-11-29T10:44:00
2920,542,6,130,pause,126,0,0,2025-11-29T11:15:26
2921,542,26,46,pause,117,0,0,2025-11-29T10:45:34
2922,543,7,1,stop,204,0,0,2025-12-21T12:30:33
2923,543,11,52,stop,744,0,0,2025-12-21T12:49:09
2924,543,35,131,resume,239,3,1,2025-12-21T12:43:06
2925,543,5,136,pause,735,0,0,2025-12-21T13:02:39
2926,543,45,6,pause,503,0,0,2025-12-21T12:44:24
2927,543,3,109,resume,750,3,4,2025-12-21T12:31:02
2928,543,35,134,start,679,0,0,2025-12-21T12:57:32
2929,543,5,160,start,631,4,3,2025-12-21T12:28:59
2930,543,45,29,pause,617,0,0,2025-12-21T12:41:22
2931,544,35,178,pause,686,0,0,2026-01-10T23:31:56
2932,544,2,184,resume,164,0,0,2026-01-10T23:49:41
2933,544,45,103,resume,792,0,0,2026-01-10T23:03:31
2934,544,37,25,start,468,0,0,2026-01-10T23:06:25
2935,544,38,145,stop,176,0,0,2026-01-10T23:18:32
2936,544,18,172,pause,661,1,3,2026-01-10T23:52:53
2937,544,38,156,start,284,0,0,2026-01-10T23:43:15
2938,544,40,106,pause,321,1,3,2026-01-10T23:38:36
2939,544,2,144,start,810,0,0,2026-01-10T23:40:27
2940,545,32,66,resume,712,0,0,2025-05-28T11:16:25
2941,545,26,71,start,531,0,0,2025-05-28T10:45:01
2942,545,33,78,start,483,0,0,2025-05-28T10:48:38
2943,545,34,162,pause,418,0,0,2025-05-28T11:24:56
2944,545,35,28,stop,309,0,0,2025-05-28T11:28:09
2945,546,19,81,start,629,2,5,2026-02-05T16:20:26
2946,546,1,84,stop,131,0,0,2026-02-05T16:34:32
2947,546,11,103,start,479,0,0,2026-02-05T15:37:10
2948,546,36,155,stop,28,0,0,2026-02-05T16:34:50
2949,546,35,65,pause,116,2,0,2026-02-05T16:14:25
2950,546,36,49,stop,833,0,0,2026-02-05T15:37:19
2951,546,43,139,resume,643,0,0,2026-02-05T16:17:12
2952,546,7,142,pause,896,0,0,2026-02-05T15:51:23
2953,546,29,95,stop,58,1,1,2026-02-05T15:37:40
2954,547,44,104,start,900,0,0,2025-07-03T05:26:48
2955,547,14,5,stop,376,0,0,2025-07-03T05:00:12
2956,547,17,145,pause,458,5,5,2025-07-03T05:31:18
2957,547,28,115,resume,524,0,0,2025-07-03T05:25:37
2958,547,2,168,start,493,0,0,2025-07-03T04:44:52
2959,547,3,8,start,778,0,0,2025-07-03T04:47:44
2960,548,8,13,pause,312,0,0,2025-03-23T02:51:33
2961,548,9,154,resume,54,0,0,2025-03-23T03:02:13
2962,548,22,109,resume,420,3,1,2025-03-23T02:51:18
2963,548,10,33,start,362,5,4,2025-03-23T03:07:16
2964,548,21,109,resume,198,0,0,2025-03-23T04:06:35
2965,548,39,3,pause,230,3,3,2025-03-23T03:49:23
2966,549,31,100,pause,305,0,0,2025-09-02T02:48:21
2967,549,39,58,resume,344,0,0,2025-09-02T02:37:03
2968,549,15,137,pause,16,0,0,2025-09-02T02:44:03
2969,549,9,74,pause,366,2,0,2025-09-02T02:36:57
2970,549,39,15,start,265,0,0,2025-09-02T02:41:58
2971,550,5,184,resume,252,0,0,2025-12-03T13:38:11
2972,550,41,119,pause,445,0,0,2025-12-03T13:21:09
2973,550,35,188,pause,364,0,0,2025-12-03T12:56:40
2974,551,11,47,resume,322,0,0,2025-10-24T07:22:54
2975,551,9,183,stop,113,0,0,2025-10-24T07:39:10
2976,551,21,126,pause,96,0,0,2025-10-24T07:42:06
2977,551,4,136,stop,58,3,2,2025-10-24T07:52:30
2978,551,30,79,pause,245,3,5,2025-10-24T07:25:58
2979,551,20,113,stop,759,0,0,2025-10-24T08:02:26
2980,552,30,31,pause,317,5,3,2026-04-11T09:03:14
2981,552,39,53,start,246,4,4,2026-04-11T09:16:18
2982,552,8,136,pause,95,1,5,2026-04-11T09:03:18
2983,552,34,154,stop,447,0,0,2026-04-11T09:31:59
2984,552,33,137,stop,841,0,0,2026-04-11T09:31:05
2985,553,12,123,resume,211,0,0,2026-05-04T23:15:03
2986,553,28,48,pause,74,0,0,2026-05-04T23:23:52
2987,554,20,105,pause,686,0,0,2026-04-22T13:42:32
2988,554,15,124,resume,813,0,0,2026-04-22T14:14:50
2989,555,7,92,pause,499,0,0,2026-04-23T14:12:46
2990,555,25,128,start,500,4,5,2026-04-23T14:16:23
2991,556,26,151,stop,327,0,0,2026-06-03T17:41:23
2992,556,9,151,resume,273,0,0,2026-06-03T18:12:36
2993,556,28,68,stop,359,0,0,2026-06-03T17:33:18
2994,557,2,177,start,59,0,0,2026-04-27T15:22:12
2995,557,31,59,resume,554,0,0,2026-04-27T15:31:32
2996,557,44,182,pause,107,0,0,2026-04-27T15:26:30
2997,557,27,170,resume,304,0,0,2026-04-27T15:13:09
2998,557,18,189,stop,805,5,2,2026-04-27T15:24:22
2999,557,43,158,resume,606,0,0,2026-04-27T15:18:10
3000,557,24,126,pause,737,5,2,2026-04-27T15:27:45
3001,557,34,190,start,616,1,1,2026-04-27T15:12:29
3002,557,38,119,resume,633,0,0,2026-04-27T15:25:24
3003,557,41,19,resume,316,0,0,2026-04-27T15:22:07
3004,558,29,21,pause,346,0,0,2026-04-17T21:19:51
3005,558,17,85,resume,818,0,0,2026-04-17T20:32:21
3006,558,28,128,resume,173,0,0,2026-04-17T20:57:33
3007,558,34,27,start,753,0,0,2026-04-17T20:27:37
3008,559,33,88,resume,879,5,0,2026-06-02T20:50:38
3009,560,32,138,start,354,5,0,2026-04-14T20:16:46
3010,560,40,169,stop,873,5,5,2026-04-14T20:12:46
3011,560,29,120,resume,389,0,0,2026-04-14T19:21:51
3012,560,28,109,resume,236,0,0,2026-04-14T20:10:35
3013,560,41,169,pause,526,0,0,2026-04-14T19:43:15
3014,560,47,119,stop,22,3,1,2026-04-14T19:03:42
3015,560,8,32,resume,816,0,0,2026-04-14T19:47:40
3016,560,35,33,stop,495,3,1,2026-04-14T19:53:36
3017,560,8,63,resume,53,0,0,2026-04-14T19:46:40
3018,560,21,137,resume,886,0,0,2026-04-14T19:39:47
3019,561,21,16,stop,316,2,5,2026-03-12T22:06:37
3020,561,22,179,resume,553,0,0,2026-03-12T22:07:36
3021,562,9,113,start,716,0,0,2026-02-07T19:58:13
3022,562,26,146,pause,371,0,0,2026-02-07T19:57:35
3023,562,46,2,resume,567,0,0,2026-02-07T19:58:03
3024,562,28,24,pause,308,0,0,2026-02-07T19:58:50
3025,562,42,86,stop,850,4,1,2026-02-07T19:59:38
3026,562,23,89,resume,128,0,0,2026-02-07T19:56:44
3027,562,26,174,resume,685,2,4,2026-02-07T20:01:35
3028,563,30,8,stop,567,0,0,2026-04-24T06:59:40
3029,563,42,97,pause,361,0,0,2026-04-24T07:31:18
3030,563,34,22,pause,271,3,0,2026-04-24T07:21:41
3031,563,5,9,stop,648,0,0,2026-04-24T07:39:44
3032,563,21,163,stop,352,0,0,2026-04-24T06:53:49
3033,563,20,105,resume,53,0,0,2026-04-24T07:37:22
3034,563,3,49,resume,569,0,0,2026-04-24T06:00:56
3035,563,14,3,pause,508,0,0,2026-04-24T06:42:22
3036,564,33,27,pause,275,3,3,2026-01-26T16:39:01
3037,564,15,152,pause,226,0,0,2026-01-26T17:17:55
3038,564,37,12,pause,421,0,0,2026-01-26T16:45:56
3039,564,43,156,resume,718,0,0,2026-01-26T17:17:36
3040,564,12,130,resume,888,0,0,2026-01-26T16:46:48
3041,564,30,70,stop,782,0,0,2026-01-26T17:19:34
3042,564,46,61,resume,795,3,4,2026-01-26T17:09:23
3043,565,32,32,pause,211,1,5,2026-05-13T16:37:31
3044,565,36,31,resume,785,0,0,2026-05-13T15:52:32
3045,565,18,185,resume,45,0,0,2026-05-13T15:38:38
3046,565,38,129,resume,76,0,0,2026-05-13T16:02:03
3047,565,31,114,resume,377,5,1,2026-05-13T16:19:23
3048,565,19,122,pause,859,3,0,2026-05-13T15:40:54
3049,565,1,160,stop,367,2,4,2026-05-13T16:26:35
3050,565,2,48,resume,415,0,0,2026-05-13T15:33:15
3051,566,3,68,start,877,0,0,2026-02-08T00:30:12
3052,566,6,157,start,678,0,0,2026-02-08T00:47:06
3053,566,1,69,resume,77,0,0,2026-02-08T00:16:29
3054,566,32,177,resume,731,0,0,2026-02-08T00:39:27
3055,566,11,70,pause,809,0,0,2026-02-08T00:36:33
3056,567,4,160,pause,640,0,0,2026-04-06T20:57:46
3057,567,10,37,resume,567,0,0,2026-04-06T22:02:40
3058,567,47,189,resume,164,4,2,2026-04-06T21:53:56
3059,567,14,47,pause,90,0,0,2026-04-06T22:06:41
3060,567,10,48,pause,281,0,0,2026-04-06T21:50:35
3061,567,44,55,pause,112,0,0,2026-04-06T20:37:24
3062,567,4,10,pause,401,0,0,2026-04-06T21:19:37
3063,567,25,56,start,22,2,4,2026-04-06T21:06:51
3064,567,11,15,stop,165,0,0,2026-04-06T21:45:11
3065,568,16,101,stop,434,0,0,2026-03-13T10:48:29
3066,569,13,105,stop,607,0,0,2026-06-04T03:24:48
3067,569,31,155,pause,71,0,0,2026-06-04T03:26:33
3068,570,37,4,start,482,2,4,2024-09-09T22:33:56
3069,570,3,168,pause,174,1,0,2024-09-09T22:05:38
3070,570,37,11,resume,493,0,0,2024-09-09T23:20:29
3071,570,32,37,pause,35,0,0,2024-09-09T23:11:39
3072,571,46,72,resume,821,0,0,2026-03-17T09:55:49
3073,571,37,43,resume,80,0,0,2026-03-17T10:17:10
3074,571,17,79,pause,65,2,1,2026-03-17T10:34:01
3075,571,9,48,pause,105,4,0,2026-03-17T09:57:43
3076,571,38,70,resume,155,1,4,2026-03-17T10:05:14
3077,572,31,47,pause,33,0,0,2025-12-06T20:24:39
3078,572,42,161,pause,106,2,1,2025-12-06T20:43:00
3079,572,30,155,resume,747,5,0,2025-12-06T21:18:01
3080,572,18,89,resume,377,0,0,2025-12-06T20:50:59
3081,572,25,10,start,118,0,0,2025-12-06T20:50:19
3082,572,35,149,stop,103,2,3,2025-12-06T20:47:55
3083,572,45,74,resume,831,0,0,2025-12-06T20:47:35
3084,572,31,143,pause,536,0,0,2025-12-06T20:57:17
3085,573,25,16,stop,522,5,2,2024-08-18T21:17:09
3086,573,33,192,pause,850,5,0,2024-08-18T21:47:43
3087,573,3,126,pause,876,5,1,2024-08-18T21:06:44
3088,574,26,147,resume,792,5,1,2026-02-24T10:36:41
3089,574,41,33,stop,814,0,0,2026-02-24T10:35:36
3090,574,35,69,resume,286,4,0,2026-02-24T10:38:28
3091,574,37,136,pause,290,4,1,2026-02-24T10:32:46
3092,574,11,17,stop,214,0,0,2026-02-24T10:42:17
3093,575,10,4,pause,346,0,0,2024-08-11T17:01:23
3094,575,14,1,start,28,5,4,2024-08-11T17:22:24
3095,575,46,104,pause,617,0,0,2024-08-11T17:07:31
3096,575,34,134,resume,806,5,0,2024-08-11T17:08:05
3097,575,1,6,resume,886,1,3,2024-08-11T17:33:05
3098,575,10,61,start,516,0,0,2024-08-11T17:12:35
3099,575,38,173,resume,801,0,0,2024-08-11T17:33:37
3100,575,46,159,start,19,0,0,2024-08-11T17:31:38
3101,576,6,141,pause,274,0,0,2025-01-26T16:51:29
3102,576,2,153,resume,613,5,2,2025-01-26T17:18:07
3103,576,8,25,resume,260,4,0,2025-01-26T17:40:11
3104,576,6,82,start,628,0,0,2025-01-26T17:06:30
3105,576,17,85,resume,787,0,0,2025-01-26T17:08:07
3106,576,10,5,pause,276,0,0,2025-01-26T17:28:58
3107,577,14,83,resume,294,4,3,2025-05-03T21:57:12
3108,578,37,156,resume,300,0,0,2024-12-15T21:42:41
3109,578,26,111,pause,743,0,0,2024-12-15T21:31:03
3110,578,9,69,stop,748,1,1,2024-12-15T21:45:25
3111,578,6,177,resume,151,0,0,2024-12-15T21:44:14
3112,578,39,74,stop,162,0,0,2024-12-15T21:51:01
3113,578,3,136,pause,81,0,0,2024-12-15T21:40:48
3114,579,30,59,resume,377,0,0,2026-05-04T19:38:16
3115,579,20,41,stop,237,3,3,2026-05-04T19:09:46
3116,579,11,159,start,800,5,1,2026-05-04T19:34:20
3117,579,36,30,resume,81,0,0,2026-05-04T19:37:52
3118,579,21,89,resume,303,0,0,2026-05-04T19:39:34
3119,579,8,9,start,626,0,0,2026-05-04T19:16:55
3120,580,27,7,start,140,5,1,2026-03-20T06:43:20
3121,581,6,186,stop,189,2,1,2026-03-28T15:13:47
3122,581,41,110,start,101,0,0,2026-03-28T15:11:34
3123,581,17,137,resume,21,0,0,2026-03-28T15:13:26
3124,581,21,58,stop,800,0,0,2026-03-28T15:15:24
3125,581,17,80,pause,57,0,0,2026-03-28T15:15:48
3126,581,12,37,stop,439,0,0,2026-03-28T15:15:53
3127,581,20,99,resume,35,0,0,2026-03-28T15:11:29
3128,581,16,2,pause,746,2,5,2026-03-28T15:12:29
3129,582,23,143,stop,95,4,3,2026-03-17T17:47:14
3130,582,21,194,start,705,2,3,2026-03-17T17:52:18
3131,582,29,1,resume,877,4,5,2026-03-17T17:57:40
3132,583,26,40,stop,292,0,0,2026-04-20T11:41:41
3133,583,40,114,stop,428,0,0,2026-04-20T11:34:36
3134,583,18,160,pause,488,0,0,2026-04-20T11:33:23
3135,583,38,16,resume,380,0,0,2026-04-20T10:49:23
3136,583,7,131,pause,589,0,0,2026-04-20T11:14:41
3137,583,10,33,pause,894,0,0,2026-04-20T11:03:15
3138,584,20,186,pause,766,0,0,2026-05-09T11:43:27
3139,584,8,39,start,819,0,0,2026-05-09T11:39:22
3140,584,39,189,resume,177,0,0,2026-05-09T11:29:33
3141,584,12,5,stop,685,0,0,2026-05-09T11:41:15
3142,585,6,32,start,737,0,0,2026-03-16T14:30:43
3143,585,35,141,start,160,0,0,2026-03-16T14:21:29
3144,585,43,110,pause,240,3,5,2026-03-16T14:29:07
3145,585,33,46,resume,550,5,2,2026-03-16T14:29:07
3146,585,2,104,pause,896,0,0,2026-03-16T14:40:44
3147,586,7,12,pause,174,0,0,2026-04-29T06:50:55
3148,586,13,169,resume,94,0,0,2026-04-29T06:49:37
3149,586,2,31,resume,62,3,4,2026-04-29T06:43:44
3150,586,1,62,pause,112,0,0,2026-04-29T06:40:39
3151,586,33,99,start,69,0,0,2026-04-29T05:49:03
3152,586,45,52,start,467,5,4,2026-04-29T06:31:30
3153,587,18,9,stop,224,3,3,2024-12-16T10:00:14
3154,588,45,128,resume,613,4,5,2025-06-26T07:28:22
3155,588,7,162,resume,169,3,5,2025-06-26T07:35:16
3156,588,4,185,resume,110,0,0,2025-06-26T07:29:32
3157,588,41,120,resume,346,3,0,2025-06-26T07:31:33
3158,589,29,88,pause,552,2,5,2025-12-25T09:20:33
3159,589,11,143,resume,898,0,0,2025-12-25T10:17:15
3160,590,31,36,resume,623,0,0,2025-01-15T04:10:17
3161,590,30,29,stop,118,0,0,2025-01-15T03:37:55
3162,590,33,29,resume,491,0,0,2025-01-15T04:31:12
3163,590,13,174,resume,786,5,5,2025-01-15T04:32:21
3164,590,32,31,resume,506,3,1,2025-01-15T03:00:26
3165,590,36,28,stop,17,0,0,2025-01-15T03:14:11
3166,590,1,173,resume,572,3,2,2025-01-15T03:41:41
3167,590,3,4,pause,273,0,0,2025-01-15T04:01:26
3168,590,9,55,stop,200,2,0,2025-01-15T03:34:25
3169,591,25,155,resume,401,0,0,2026-02-15T18:56:49
3170,592,43,121,start,830,4,5,2026-05-03T02:34:18
3171,592,40,177,start,601,3,5,2026-05-03T02:36:48
3172,592,10,23,pause,763,0,0,2026-05-03T02:12:45
3173,592,20,38,pause,14,0,0,2026-05-03T02:26:37
3174,592,13,94,start,842,5,2,2026-05-03T02:42:17
3175,592,14,180,resume,125,5,4,2026-05-03T02:41:15
3176,592,19,139,stop,525,0,0,2026-05-03T02:10:52
3177,592,20,28,resume,625,1,0,2026-05-03T02:20:23
3178,593,7,95,stop,396,4,5,2025-06-15T12:40:27
3179,593,36,100,resume,423,0,0,2025-06-15T13:12:50
3180,593,43,158,stop,248,3,4,2025-06-15T12:14:58
3181,593,2,31,stop,292,4,3,2025-06-15T12:30:40
3182,594,38,109,stop,135,0,0,2026-05-21T19:08:16
3183,594,22,83,resume,894,1,1,2026-05-21T19:16:10
3184,594,29,127,pause,110,2,1,2026-05-21T19:17:47
3185,595,7,88,pause,168,0,0,2026-05-22T20:16:53
3186,595,3,172,resume,482,0,0,2026-05-22T20:14:18
3187,595,2,40,pause,309,0,0,2026-05-22T20:17:36
3188,595,24,72,pause,483,0,0,2026-05-22T20:18:00
3189,595,5,114,start,481,2,0,2026-05-22T20:22:18
3190,595,24,99,resume,782,0,0,2026-05-22T20:20:12
3191,595,42,193,pause,690,0,0,2026-05-22T20:21:03
3192,595,32,82,pause,243,5,0,2026-05-22T20:21:41
3193,595,19,19,stop,525,0,0,2026-05-22T20:22:32
3194,595,43,47,pause,175,0,0,2026-05-22T20:19:08
3195,596,26,176,resume,161,4,1,2025-05-05T04:10:21
3196,596,3,115,pause,266,0,0,2025-05-05T03:32:38
3197,596,25,175,pause,499,0,0,2025-05-05T04:45:30
3198,596,46,53,stop,223,0,0,2025-05-05T04:25:47
3199,596,26,122,pause,151,0,0,2025-05-05T03:52:37
3200,596,34,111,resume,865,4,4,2025-05-05T03:25:05
3201,597,34,134,stop,615,0,0,2025-06-12T09:20:06
3202,598,22,95,resume,275,1,2,2025-10-04T19:19:08
3203,598,39,38,pause,601,0,0,2025-10-04T18:55:27
3204,598,21,153,stop,449,3,0,2025-10-04T18:48:48
3205,599,4,189,pause,619,0,0,2025-07-05T17:32:58
3206,599,22,89,pause,456,0,0,2025-07-05T17:32:11
3207,599,2,62,resume,549,0,0,2025-07-05T17:17:25
3208,599,31,54,stop,777,0,0,2025-07-05T17:31:51
3209,599,14,47,start,190,0,0,2025-07-05T17:15:19
3210,599,31,27,start,86,0,0,2025-07-05T17:31:49
3211,600,32,110,resume,513,0,0,2025-05-02T16:51:19
3212,600,19,41,resume,566,3,0,2025-05-02T17:01:31
3213,600,26,148,resume,43,0,0,2025-05-02T17:06:20
3214,600,28,149,start,608,0,0,2025-05-02T17:33:18
3215,600,2,47,resume,592,5,0,2025-05-02T16:50:42
3216,600,18,48,resume,285,0,0,2025-05-02T17:13:05
3217,601,35,7,stop,471,4,0,2025-12-11T02:47:35
3218,601,6,103,stop,466,0,0,2025-12-11T02:44:24
3219,602,44,3,stop,308,0,0,2026-01-29T06:58:29
3220,603,30,47,pause,296,4,4,2026-02-14T20:41:38
3221,603,29,41,resume,811,4,3,2026-02-14T22:11:29
3222,603,1,139,pause,586,0,0,2026-02-14T20:18:52
3223,603,21,67,start,368,0,0,2026-02-14T21:28:16
3224,604,36,84,start,628,0,0,2025-06-02T04:20:52
3225,604,9,119,resume,786,0,0,2025-06-02T04:46:23
3226,604,6,41,stop,130,0,0,2025-06-02T05:16:59
3227,604,42,13,pause,800,5,3,2025-06-02T04:06:03
3228,604,46,108,pause,671,0,0,2025-06-02T04:31:18
3229,604,11,142,resume,374,2,4,2025-06-02T04:46:01
3230,604,41,151,pause,473,0,0,2025-06-02T05:07:44
3231,604,35,112,pause,12,0,0,2025-06-02T04:39:27
3232,604,24,193,pause,32,0,0,2025-06-02T04:16:17
3233,604,43,184,stop,588,0,0,2025-06-02T05:29:46
3234,605,11,48,resume,390,0,0,2025-02-27T03:48:33
3235,605,16,159,start,275,0,0,2025-02-27T03:43:52
3236,605,38,58,pause,170,0,0,2025-02-27T03:40:00
3237,606,12,2,stop,260,3,0,2026-04-04T00:26:09
3238,606,42,85,pause,70,0,0,2026-04-04T00:32:24
3239,606,15,87,pause,825,0,0,2026-04-04T01:24:23
3240,606,15,104,resume,842,0,0,2026-04-04T01:10:19
3241,607,14,160,pause,804,2,1,2026-05-01T08:07:54
3242,607,16,101,stop,616,4,1,2026-05-01T07:31:27
3243,607,23,145,resume,561,0,0,2026-05-01T08:13:08
3244,607,9,69,resume,102,2,4,2026-05-01T07:33:33
3245,607,39,101,pause,636,0,0,2026-05-01T07:56:23
3246,607,4,31,start,518,4,1,2026-05-01T07:34:18
3247,607,38,96,pause,77,0,0,2026-05-01T08:09:13
3248,607,39,69,resume,589,0,0,2026-05-01T07:39:40
3249,607,40,26,resume,195,0,0,2026-05-01T07:47:45
3250,608,7,124,pause,749,0,0,2025-07-06T18:15:41
3251,608,18,122,pause,693,0,0,2025-07-06T18:39:12
3252,609,7,37,resume,645,4,0,2024-10-13T17:29:29
3253,609,2,2,resume,172,0,0,2024-10-13T17:36:27
3254,609,18,81,stop,286,0,0,2024-10-13T17:16:41
3255,609,7,17,pause,245,3,2,2024-10-13T17:15:00
3256,609,14,185,resume,112,5,5,2024-10-13T17:18:09
3257,609,4,133,stop,506,5,3,2024-10-13T17:35:43
3258,609,39,33,pause,769,3,1,2024-10-13T17:19:44
3259,610,16,182,resume,653,0,0,2026-01-19T02:34:44
3260,610,35,29,resume,763,0,0,2026-01-19T02:37:35
3261,611,35,124,pause,451,0,0,2026-03-18T14:17:46
3262,612,13,54,stop,785,0,0,2025-03-17T19:38:37
3263,612,36,111,pause,376,0,0,2025-03-17T19:55:28
3264,612,11,88,pause,565,0,0,2025-03-17T19:50:30
3265,612,18,15,stop,351,0,0,2025-03-17T19:49:48
3266,612,23,189,resume,206,0,0,2025-03-17T19:54:26
3267,612,21,180,pause,822,0,0,2025-03-17T19:46:00
3268,612,12,5,resume,282,0,0,2025-03-17T19:44:04
3269,613,11,93,pause,231,0,0,2026-05-01T13:46:36
3270,613,21,189,pause,814,0,0,2026-05-01T13:18:56
3271,613,11,45,pause,368,1,0,2026-05-01T13:13:42
3272,614,43,163,pause,785,0,0,2026-02-25T10:31:01
3273,614,12,142,pause,613,3,1,2026-02-25T10:11:36
3274,614,11,42,pause,290,1,2,2026-02-25T10:05:21
3275,614,1,4,resume,680,4,3,2026-02-25T09:32:35
3276,614,3,35,pause,10,0,0,2026-02-25T09:40:08
3277,614,22,14,stop,379,0,0,2026-02-25T09:53:55
3278,615,19,166,start,744,2,4,2025-02-18T01:31:17
3279,615,6,148,pause,389,0,0,2025-02-18T02:07:04
3280,615,12,35,start,866,0,0,2025-02-18T01:51:30
3281,616,15,98,stop,721,0,0,2026-01-29T14:37:09
3282,616,34,37,pause,684,0,0,2026-01-29T14:36:36
3283,617,8,176,resume,860,1,3,2024-12-17T23:56:21
3284,617,26,73,pause,548,0,0,2024-12-17T23:31:41
3285,617,1,147,pause,484,0,0,2024-12-17T22:40:57
3286,617,6,114,resume,684,2,1,2024-12-17T23:27:56
3287,617,13,106,start,668,5,2,2024-12-17T22:51:15
3288,617,28,77,start,214,1,3,2024-12-17T22:57:27
3289,617,19,30,stop,211,0,0,2024-12-17T23:07:52
3290,618,25,134,pause,440,0,0,2025-08-12T18:17:31
3291,618,28,178,pause,267,0,0,2025-08-12T17:55:46
3292,618,3,72,stop,838,1,3,2025-08-12T17:35:02
3293,618,33,141,pause,98,0,0,2025-08-12T18:13:08
3294,618,40,145,pause,316,0,0,2025-08-12T18:02:44
3295,618,11,74,resume,465,3,2,2025-08-12T18:08:18
3296,618,32,44,pause,363,4,2,2025-08-12T18:10:09
3297,618,25,147,pause,593,0,0,2025-08-12T18:07:30
3298,619,19,138,pause,240,4,1,2026-01-03T20:22:15
3299,620,45,120,pause,538,4,5,2025-10-14T19:33:36
3300,620,1,1,resume,242,5,2,2025-10-14T19:25:30
3301,620,18,45,start,753,0,0,2025-10-14T18:50:25
3302,620,38,155,start,827,0,0,2025-10-14T18:25:34
3303,620,31,137,start,698,0,0,2025-10-14T19:05:27
3304,620,42,163,pause,106,0,0,2025-10-14T18:51:57
3305,620,34,68,pause,478,0,0,2025-10-14T18:27:28
3306,620,6,139,resume,873,0,0,2025-10-14T19:28:08
3307,620,27,66,stop,879,0,0,2025-10-14T19:09:30
3308,620,25,194,pause,576,0,0,2025-10-14T19:55:41
3309,621,20,178,start,391,0,0,2026-05-03T16:02:15
3310,621,37,9,stop,162,0,0,2026-05-03T15:25:10
3311,622,8,3,resume,325,0,0,2026-01-10T14:59:44
3312,622,42,144,pause,307,0,0,2026-01-10T15:22:50
3313,622,28,9,pause,47,0,0,2026-01-10T14:55:54
3314,623,28,152,resume,226,0,0,2025-09-15T11:35:20
3315,623,29,171,pause,847,0,0,2025-09-15T12:10:04
3316,623,8,141,stop,197,0,0,2025-09-15T12:40:27
3317,623,31,148,resume,804,0,0,2025-09-15T11:40:19
3318,624,29,131,resume,451,0,0,2026-03-04T05:16:27
3319,625,44,154,resume,57,0,0,2026-05-20T00:05:20
3320,625,37,107,pause,706,0,0,2026-05-20T00:36:01
3321,625,45,159,stop,525,0,0,2026-05-20T00:31:53
3322,625,2,190,stop,827,0,0,2026-05-20T00:49:03
3323,625,2,172,resume,594,0,0,2026-05-19T23:47:24
3324,625,45,117,start,673,0,0,2026-05-20T00:39:07
3325,625,45,20,resume,421,0,0,2026-05-20T00:26:37
3326,625,27,101,pause,869,0,0,2026-05-19T23:41:52
3327,625,11,148,stop,702,1,3,2026-05-19T23:51:15
3328,626,33,158,start,590,0,0,2026-04-18T02:49:24
3329,626,32,31,resume,438,0,0,2026-04-18T02:42:20
3330,626,14,60,pause,478,0,0,2026-04-18T02:44:30
